plate_number,starting_price,min_increment,current_offer,offers_number,time_to_go_label,time_to_go_seconds,listing_type,source_file,scraped_at,scraped_date
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260516_184508.csv,2026-05-16 18:45:08,2026-05-16
TI 6880,,,7100,11,24.05.2026,0,auction,carie_auktion_side_20260516_184508.csv,2026-05-16 18:45:08,2026-05-16
TI 136555,200,,,,N/A,,fixed_price,carie_auktion_side_20260517_185043.csv,2026-05-17 18:50:43,2026-05-17
TI 336611,,,700,2,20.05.2026,0,auction,carie_auktion_side_20260517_185043.csv,2026-05-17 18:50:43,2026-05-17
TI 342,,,20000,5,20.05.2026,0,auction,carie_auktion_side_20260517_185043.csv,2026-05-17 18:50:43,2026-05-17
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260517_185043.csv,2026-05-17 18:50:43,2026-05-17
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260517_185043.csv,2026-05-17 18:50:43,2026-05-17
TI 58585,,,1700,8,24.05.2026,0,auction,carie_auktion_side_20260517_185043.csv,2026-05-17 18:50:43,2026-05-17
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260517_185043.csv,2026-05-17 18:50:43,2026-05-17
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260517_185043.csv,2026-05-17 18:50:43,2026-05-17
TI 6880,,,7100,11,24.05.2026,0,auction,carie_auktion_side_20260517_185043.csv,2026-05-17 18:50:43,2026-05-17
TI 136555,200,,,,N/A,,fixed_price,carie_auktion_side_20260518_192057.csv,2026-05-18 19:20:57,2026-05-18
TI 336611,,,700,2,20.05.2026,0,auction,carie_auktion_side_20260518_192057.csv,2026-05-18 19:20:57,2026-05-18
TI 342,,,20000,5,20.05.2026,0,auction,carie_auktion_side_20260518_192057.csv,2026-05-18 19:20:57,2026-05-18
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260518_192057.csv,2026-05-18 19:20:57,2026-05-18
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260518_192057.csv,2026-05-18 19:20:57,2026-05-18
TI 58585,,,1700,8,24.05.2026,0,auction,carie_auktion_side_20260518_192057.csv,2026-05-18 19:20:57,2026-05-18
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260518_192057.csv,2026-05-18 19:20:57,2026-05-18
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260518_192057.csv,2026-05-18 19:20:57,2026-05-18
TI 6880,,,7100,11,24.05.2026,0,auction,carie_auktion_side_20260518_192057.csv,2026-05-18 19:20:57,2026-05-18
TI 136555,200,,,,N/A,,fixed_price,carie_auktion_side_20260519_194101.csv,2026-05-19 19:41:01,2026-05-19
TI 336611,,,700,2,20.05.2026,0,auction,carie_auktion_side_20260519_194101.csv,2026-05-19 19:41:01,2026-05-19
TI 342,,,20000,5,20.05.2026,0,auction,carie_auktion_side_20260519_194101.csv,2026-05-19 19:41:01,2026-05-19
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260519_194101.csv,2026-05-19 19:41:01,2026-05-19
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260519_194101.csv,2026-05-19 19:41:01,2026-05-19
TI 58585,,,1700,8,24.05.2026,0,auction,carie_auktion_side_20260519_194101.csv,2026-05-19 19:41:01,2026-05-19
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260519_194101.csv,2026-05-19 19:41:01,2026-05-19
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260519_194101.csv,2026-05-19 19:41:01,2026-05-19
TI 6880,,,7100,11,24.05.2026,0,auction,carie_auktion_side_20260519_194101.csv,2026-05-19 19:41:01,2026-05-19
TI 136555,200,,,,N/A,,fixed_price,carie_auktion_side_20260520_195936.csv,2026-05-20 19:59:36,2026-05-20
TI 267777,,,600,0,31.05.2026,0,auction,carie_auktion_side_20260520_195936.csv,2026-05-20 19:59:36,2026-05-20
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260520_195936.csv,2026-05-20 19:59:36,2026-05-20
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260520_195936.csv,2026-05-20 19:59:36,2026-05-20
TI 58585,,,1700,8,24.05.2026,0,auction,carie_auktion_side_20260520_195936.csv,2026-05-20 19:59:36,2026-05-20
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260520_195936.csv,2026-05-20 19:59:36,2026-05-20
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260520_195936.csv,2026-05-20 19:59:36,2026-05-20
TI 6880,,,8000,12,24.05.2026,0,auction,carie_auktion_side_20260520_195936.csv,2026-05-20 19:59:36,2026-05-20
TI 836,,,6500,1,31.05.2026,0,auction,carie_auktion_side_20260520_195936.csv,2026-05-20 19:59:36,2026-05-20
TI 267777,,,650,2,31.05.2026,0,auction,carie_auktion_side_20260521_194034.csv,2026-05-21 19:40:34,2026-05-21
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260521_194034.csv,2026-05-21 19:40:34,2026-05-21
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260521_194034.csv,2026-05-21 19:40:34,2026-05-21
TI 58585,,,1700,8,24.05.2026,0,auction,carie_auktion_side_20260521_194034.csv,2026-05-21 19:40:34,2026-05-21
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260521_194034.csv,2026-05-21 19:40:34,2026-05-21
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260521_194034.csv,2026-05-21 19:40:34,2026-05-21
TI 6880,,,8000,12,24.05.2026,0,auction,carie_auktion_side_20260521_194034.csv,2026-05-21 19:40:34,2026-05-21
TI 836,,,10000,4,31.05.2026,0,auction,carie_auktion_side_20260521_194034.csv,2026-05-21 19:40:34,2026-05-21
TI 141999,250,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 20173,550,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 241666,200,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 267777,,,650,2,31.05.2026,0,auction,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 28791,550,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 39487,450,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 51809,350,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 58585,,,1700,8,24.05.2026,0,auction,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 59086,350,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 6880,,,8000,12,24.05.2026,0,auction,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 73020,400,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 836,,,10000,4,31.05.2026,0,auction,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 90135,300,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 97169,350,,,,N/A,,fixed_price,carie_auktion_side_20260522_192015.csv,2026-05-22 19:20:15,2026-05-22
TI 241666,200,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 267777,,,650,2,31.05.2026,0,auction,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 28791,550,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 39487,450,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 51809,350,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 58585,,,1700,8,24.05.2026,0,auction,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 59086,350,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 6880,,,9000,13,24.05.2026,0,auction,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 836,,,10000,4,31.05.2026,0,auction,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 90135,300,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 97169,350,,,,N/A,,fixed_price,carie_auktion_side_20260523_185220.csv,2026-05-23 18:52:20,2026-05-23
TI 241666,200,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 267777,,,650,2,31.05.2026,0,auction,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 28791,550,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 39487,450,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 51809,350,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 59086,350,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 836,,,10100,5,31.05.2026,0,auction,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 90135,300,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 97169,350,,,,N/A,,fixed_price,carie_auktion_side_20260524_185727.csv,2026-05-24 18:57:27,2026-05-24
TI 10413,,,800,1,01.06.2026,0,auction,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 241666,200,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 267777,,,650,2,31.05.2026,0,auction,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 28791,550,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 29329,,,650,1,01.06.2026,0,auction,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 39487,450,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 51809,350,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 59086,350,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 836,,,10100,5,31.05.2026,0,auction,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 97169,350,,,,N/A,,fixed_price,carie_auktion_side_20260525_191259.csv,2026-05-25 19:12:59,2026-05-25
TI 10413,,,800,1,01.06.2026,0,auction,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 241666,200,,,,N/A,,fixed_price,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 267777,,,650,2,31.05.2026,0,auction,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 29329,,,650,1,01.06.2026,0,auction,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 39487,450,,,,N/A,,fixed_price,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 51809,350,,,,N/A,,fixed_price,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 59086,350,,,,N/A,,fixed_price,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 836,,,10100,5,31.05.2026,0,auction,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 97169,350,,,,N/A,,fixed_price,carie_auktion_side_20260526_195153.csv,2026-05-26 19:51:53,2026-05-26
TI 10413,,,800,1,01.06.2026,0,auction,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 267777,,,650,2,31.05.2026,0,auction,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 29329,,,650,1,01.06.2026,0,auction,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 39487,450,,,,N/A,,fixed_price,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 51809,350,,,,N/A,,fixed_price,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 836,,,10100,5,31.05.2026,0,auction,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 97169,350,,,,N/A,,fixed_price,carie_auktion_side_20260527_195628.csv,2026-05-27 19:56:28,2026-05-27
TI 10413,,,800,1,01.06.2026,0,auction,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 267777,,,650,2,31.05.2026,0,auction,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 29329,,,650,1,01.06.2026,0,auction,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 39487,450,,,,N/A,,fixed_price,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 51809,350,,,,N/A,,fixed_price,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 836,,,10100,5,31.05.2026,0,auction,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 97169,350,,,,N/A,,fixed_price,carie_auktion_side_20260528_200210.csv,2026-05-28 20:02:10,2026-05-28
TI 10413,,,800,1,01.06.2026,0,auction,carie_auktion_side_20260529_200459.csv,2026-05-29 20:04:59,2026-05-29
TI 267777,,,650,2,31.05.2026,0,auction,carie_auktion_side_20260529_200459.csv,2026-05-29 20:04:59,2026-05-29
TI 29329,,,650,1,01.06.2026,0,auction,carie_auktion_side_20260529_200459.csv,2026-05-29 20:04:59,2026-05-29
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260529_200459.csv,2026-05-29 20:04:59,2026-05-29
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260529_200459.csv,2026-05-29 20:04:59,2026-05-29
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260529_200459.csv,2026-05-29 20:04:59,2026-05-29
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260529_200459.csv,2026-05-29 20:04:59,2026-05-29
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260529_200459.csv,2026-05-29 20:04:59,2026-05-29
TI 836,,,10100,5,31.05.2026,0,auction,carie_auktion_side_20260529_200459.csv,2026-05-29 20:04:59,2026-05-29
TI 10413,,,800,1,01.06.2026,0,auction,carie_auktion_side_20260530_185620.csv,2026-05-30 18:56:20,2026-05-30
TI 267777,,,650,2,31.05.2026,0,auction,carie_auktion_side_20260530_185620.csv,2026-05-30 18:56:20,2026-05-30
TI 29329,,,650,1,01.06.2026,0,auction,carie_auktion_side_20260530_185620.csv,2026-05-30 18:56:20,2026-05-30
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260530_185620.csv,2026-05-30 18:56:20,2026-05-30
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260530_185620.csv,2026-05-30 18:56:20,2026-05-30
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260530_185620.csv,2026-05-30 18:56:20,2026-05-30
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260530_185620.csv,2026-05-30 18:56:20,2026-05-30
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260530_185620.csv,2026-05-30 18:56:20,2026-05-30
TI 836,,,10100,5,31.05.2026,0,auction,carie_auktion_side_20260530_185620.csv,2026-05-30 18:56:20,2026-05-30
TI 10413,,,800,1,01.06.2026,0,auction,carie_auktion_side_20260531_185928.csv,2026-05-31 18:59:28,2026-05-31
TI 29329,,,800,4,01.06.2026,0,auction,carie_auktion_side_20260531_185928.csv,2026-05-31 18:59:28,2026-05-31
TI 46914,450,,,,N/A,,fixed_price,carie_auktion_side_20260531_185928.csv,2026-05-31 18:59:28,2026-05-31
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260531_185928.csv,2026-05-31 18:59:28,2026-05-31
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260531_185928.csv,2026-05-31 18:59:28,2026-05-31
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260531_185928.csv,2026-05-31 18:59:28,2026-05-31
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260531_185928.csv,2026-05-31 18:59:28,2026-05-31
TI 281,,,8600,3,10.06.2026,0,auction,carie_auktion_side_20260601_211902.csv,2026-06-01 21:19:02,2026-06-01
TI 322225,,,600,0,10.06.2026,0,auction,carie_auktion_side_20260601_211902.csv,2026-06-01 21:19:02,2026-06-01
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260601_211902.csv,2026-06-01 21:19:02,2026-06-01
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260601_211902.csv,2026-06-01 21:19:02,2026-06-01
TI 65391,350,,,,N/A,,fixed_price,carie_auktion_side_20260601_211902.csv,2026-06-01 21:19:02,2026-06-01
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260601_211902.csv,2026-06-01 21:19:02,2026-06-01
TI 281,,,8600,3,10.06.2026,0,auction,carie_auktion_side_20260602_203247.csv,2026-06-02 20:32:47,2026-06-02
TI 322225,,,600,0,10.06.2026,0,auction,carie_auktion_side_20260602_203247.csv,2026-06-02 20:32:47,2026-06-02
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260602_203247.csv,2026-06-02 20:32:47,2026-06-02
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260602_203247.csv,2026-06-02 20:32:47,2026-06-02
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260602_203247.csv,2026-06-02 20:32:47,2026-06-02
TI 14407,,,800,0,14.06.2026,0,auction,carie_auktion_side_20260603_204435.csv,2026-06-03 20:44:35,2026-06-03
TI 281,,,10000,6,10.06.2026,0,auction,carie_auktion_side_20260603_204435.csv,2026-06-03 20:44:35,2026-06-03
TI 322225,,,600,0,10.06.2026,0,auction,carie_auktion_side_20260603_204435.csv,2026-06-03 20:44:35,2026-06-03
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260603_204435.csv,2026-06-03 20:44:35,2026-06-03
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260603_204435.csv,2026-06-03 20:44:35,2026-06-03
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260603_204435.csv,2026-06-03 20:44:35,2026-06-03
TI 99952,,,600,0,14.06.2026,0,auction,carie_auktion_side_20260603_204435.csv,2026-06-03 20:44:35,2026-06-03
TI 111932,200,,,,N/A,,fixed_price,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 14407,,,900,1,14.06.2026,0,auction,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 281,,,11500,8,10.06.2026,0,auction,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 322225,,,600,0,10.06.2026,0,auction,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 34998,500,,,,N/A,,fixed_price,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 43698,400,,,,N/A,,fixed_price,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 47896,400,,,,N/A,,fixed_price,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 52031,350,,,,N/A,,fixed_price,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 59867,350,,,,N/A,,fixed_price,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 63846,400,,,,N/A,,fixed_price,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 65290,350,,,,N/A,,fixed_price,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 72189,300,,,,N/A,,fixed_price,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
TI 76628,400,,,,N/A,,fixed_price,carie_auktion_side_20260604_195148.csv,2026-06-04 19:51:48,2026-06-04
